# stability, res-p, res-q, id, time, a, psi, e, inc
0, 0, 0, 314, 5.6203e+05, 2.6151e+02, 5.3393e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.6626e+05, 2.6151e+02, 1.2575e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.7048e+05, 2.6150e+02, 3.4634e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.7471e+05, 2.6150e+02, 5.6599e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.7893e+05, 2.6151e+02, 1.5828e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.8316e+05, 2.6150e+02, 3.7864e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.8739e+05, 2.6150e+02, 5.9881e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 5.9161e+05, 2.6151e+02, 1.9132e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.9584e+05, 2.6150e+02, 4.1218e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.0006e+05, 2.6150e+02, 3.9515e-02, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 6.0429e+05, 2.6150e+02, 2.2488e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.0851e+05, 2.6151e+02, 4.4477e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 6.1274e+05, 2.6150e+02, 3.7331e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.1697e+05, 2.6150e+02, 2.5719e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.2119e+05, 2.6151e+02, 4.7770e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 6.2542e+05, 2.6150e+02, 6.9801e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.2964e+05, 2.6150e+02, 2.9032e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.3387e+05, 2.6151e+02, 5.1164e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 6.3809e+05, 2.6151e+02, 1.0351e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.4232e+05, 2.6150e+02, 3.2407e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.4655e+05, 2.6150e+02, 5.4506e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.5077e+05, 2.6151e+02, 1.3684e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 6.5500e+05, 2.6150e+02, 3.5802e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.5922e+05, 2.6150e+02, 5.7815e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.6345e+05, 2.6151e+02, 1.7010e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 6.6768e+05, 2.6150e+02, 3.9057e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.7190e+05, 2.6150e+02, 6.1180e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 6.7613e+05, 2.6151e+02, 2.0390e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.8035e+05, 2.6150e+02, 4.2430e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.8458e+05, 2.6150e+02, 1.7120e-01, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 6.8880e+05, 2.6150e+02, 2.3750e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 6.9303e+05, 2.6151e+02, 4.5773e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 6.9726e+05, 2.6150e+02, 5.0471e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.0148e+05, 2.6150e+02, 2.7122e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.0571e+05, 2.6151e+02, 4.9136e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 7.0993e+05, 2.6150e+02, 8.3940e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.1416e+05, 2.6150e+02, 3.0455e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 7.1838e+05, 2.6151e+02, 5.2451e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.2261e+05, 2.6151e+02, 1.1775e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 7.2684e+05, 2.6150e+02, 3.3796e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 7.3106e+05, 2.6150e+02, 5.5848e+00, 6.9407e-01, 4.2060e-01
